customer_id,age,job,credit_amount,duration,housing,purpose,risk,is_default
16920,39,unemployed,8403,54,own,vacation,good,0
16921,35,unemployed,9784,45,rent,education,bad,1
16922,29,unskilled,11292,55,own,car,good,0
16923,40,unskilled,8798,25,own,furniture,good,0
16924,68,unskilled,19711,13,free,business,bad,1
16925,62,skilled,11010,21,own,education,good,0
16926,56,unemployed,8904,53,own,education,bad,1
16927,42,skilled,17240,33,own,education,bad,1
16928,27,highly skilled,6540,15,own,furniture,good,0
16929,47,skilled,14612,50,own,car,good,0
16930,27,unskilled,18063,26,rent,business,good,0
16931,51,highly skilled,5404,59,own,education,good,0
16932,63,highly skilled,2420,42,free,car,bad,1
16933,30,skilled,9778,49,rent,education,good,0
16934,46,skilled,7706,20,free,furniture,good,0
16935,55,unskilled,17031,11,free,vacation,good,0
16936,58,unskilled,19410,46,free,education,bad,1
16937,62,highly skilled,18954,40,free,vacation,good,0
16938,26,unskilled,1407,26,rent,furniture,bad,1
16939,30,unemployed,15563,22,free,car,good,0
16940,54,unemployed,13909,31,own,furniture,bad,1
16941,31,highly skilled,14292,15,free,furniture,good,0
16942,54,skilled,14630,39,rent,vacation,good,0
16943,26,skilled,2817,12,own,education,good,0
16944,25,unemployed,6359,37,rent,education,good,0
16945,56,skilled,16522,9,own,car,bad,1
16946,57,unskilled,3845,15,own,vacation,bad,1
16947,20,unemployed,17104,44,own,furniture,good,0
16948,64,highly skilled,6199,49,rent,education,good,0
16949,57,skilled,15380,20,free,business,bad,1
16950,50,highly skilled,3110,53,rent,education,good,0
16951,49,highly skilled,16650,40,free,education,bad,1
16952,24,skilled,5413,38,own,education,bad,1
16953,36,skilled,4232,30,own,vacation,good,0
16954,51,unemployed,1074,52,own,vacation,good,0
16955,31,unemployed,3086,52,own,car,good,0
16956,67,highly skilled,18182,16,free,education,bad,1
16957,64,highly skilled,11988,39,free,vacation,good,0
16958,63,unemployed,8749,41,own,furniture,good,0
16959,36,highly skilled,19171,22,rent,car,good,0
16960,68,unskilled,18407,17,rent,vacation,bad,1
16961,43,skilled,7634,21,free,car,bad,1
16962,34,skilled,19330,38,free,business,bad,1
16963,45,unskilled,15925,31,own,vacation,good,0
16964,36,unemployed,4576,15,own,vacation,good,0
16965,44,unemployed,15317,18,own,furniture,bad,1
16966,65,highly skilled,2978,23,rent,car,good,0
16967,69,highly skilled,2593,26,free,car,good,0
16968,36,unemployed,8524,52,rent,education,bad,1
16969,50,highly skilled,10723,47,free,business,good,0
16970,68,unskilled,10430,28,own,business,good,0
16971,24,skilled,8223,52,rent,vacation,good,0
16972,46,unskilled,17978,28,rent,business,bad,1
16973,60,skilled,6246,41,free,business,good,0
16974,22,skilled,9549,10,rent,education,good,0
16975,47,highly skilled,7957,44,rent,vacation,good,0
16976,66,highly skilled,3395,50,own,furniture,good,0
16977,60,skilled,2105,20,own,business,good,0
16978,25,highly skilled,2068,29,rent,car,bad,1
16979,59,unskilled,15909,17,own,car,bad,1
16980,29,unemployed,11527,24,free,furniture,bad,1
16981,59,highly skilled,6640,38,free,furniture,good,0
16982,30,highly skilled,11634,30,rent,business,good,0
16983,43,highly skilled,4683,55,free,business,good,0
16984,35,unemployed,7132,43,free,furniture,good,0
16985,59,unskilled,17407,18,rent,business,good,0
16986,68,skilled,11010,29,rent,furniture,bad,1
16987,69,unskilled,16631,44,free,car,bad,1
16988,66,highly skilled,12814,8,rent,vacation,good,0
16989,37,unemployed,11864,58,free,vacation,bad,1
16990,33,unskilled,8109,17,own,car,bad,1
16991,54,highly skilled,9384,42,rent,vacation,bad,1
16992,20,highly skilled,3566,7,own,furniture,good,0
16993,44,skilled,17434,25,own,furniture,bad,1
16994,32,unemployed,16258,45,own,furniture,good,0
16995,51,skilled,19206,39,free,furniture,good,0
16996,62,unskilled,5224,27,rent,furniture,good,0
16997,39,skilled,16897,20,rent,vacation,bad,1
16998,57,unskilled,2453,38,free,education,good,0
16999,40,highly skilled,19659,7,rent,business,bad,1
17000,66,unemployed,18544,40,rent,education,good,0
17001,21,unemployed,1948,39,free,car,good,0
17002,68,highly skilled,4389,32,free,vacation,good,0
17003,58,unemployed,4706,36,own,car,good,0
17004,40,skilled,12354,18,rent,education,good,0
17005,64,unskilled,9014,58,own,education,bad,1
17006,26,unskilled,1367,35,own,business,good,0
17007,41,unskilled,16393,31,own,car,good,0
17008,38,skilled,16723,29,own,vacation,good,0
17009,58,unskilled,17754,6,own,education,good,0
17010,63,unemployed,8908,56,own,vacation,good,0
17011,33,unskilled,1012,43,free,business,good,0
17012,42,skilled,10655,43,rent,car,bad,1
17013,43,unemployed,15242,44,free,vacation,bad,1
17014,66,highly skilled,9302,27,free,furniture,good,0
17015,62,unemployed,10370,15,rent,car,bad,1
17016,26,skilled,5337,51,own,business,good,0
17017,32,unemployed,1399,32,rent,vacation,bad,1
17018,56,unskilled,7700,47,rent,vacation,bad,1
17019,50,skilled,9903,7,rent,furniture,bad,1
17020,18,highly skilled,8633,24,free,business,good,0
17021,22,unskilled,1294,55,free,car,good,0
17022,26,skilled,18782,57,rent,vacation,bad,1
17023,61,skilled,2575,16,rent,furniture,bad,1
17024,23,highly skilled,16990,52,rent,business,bad,1
17025,45,highly skilled,15893,19,own,vacation,good,0
17026,62,skilled,12714,52,own,education,good,0
17027,43,highly skilled,1135,38,rent,vacation,good,0
17028,45,highly skilled,17646,49,rent,car,good,0
17029,57,unskilled,5134,46,own,business,good,0
17030,32,skilled,9405,23,free,education,good,0
17031,23,unemployed,622,34,own,furniture,bad,1
17032,44,unskilled,18238,54,free,furniture,good,0
17033,55,skilled,8763,35,free,car,good,0
17034,21,skilled,10632,8,rent,business,good,0
17035,28,unskilled,8984,37,own,business,good,0
17036,38,highly skilled,17505,20,rent,education,bad,1
17037,47,unemployed,15848,54,own,furniture,bad,1
17038,35,unemployed,19200,28,free,business,good,0
17039,52,skilled,18793,39,rent,furniture,bad,1
17040,20,skilled,16090,51,free,vacation,good,0
17041,29,unemployed,4910,46,own,car,good,0
17042,44,skilled,19832,21,rent,furniture,good,0
17043,47,unemployed,10251,55,free,car,good,0
17044,38,highly skilled,1342,45,free,business,bad,1
17045,55,unemployed,15611,11,free,education,good,0
17046,38,unemployed,16477,21,rent,car,good,0
17047,55,unemployed,18379,51,own,education,good,0
17048,57,skilled,11933,43,rent,car,bad,1
17049,32,highly skilled,8690,25,own,vacation,good,0
17050,35,unskilled,11111,54,rent,education,good,0
17051,69,unskilled,2699,33,rent,car,bad,1
17052,46,unemployed,11378,31,free,vacation,good,0
17053,65,skilled,14793,44,free,car,good,0
17054,55,unskilled,11299,53,own,furniture,good,0
17055,38,unskilled,16601,11,rent,business,good,0
17056,34,unemployed,10633,58,own,education,bad,1
17057,58,unemployed,11675,50,own,vacation,good,0
17058,68,skilled,10019,55,rent,business,good,0
17059,35,unskilled,6820,21,free,business,bad,1
17060,54,unemployed,12048,38,own,education,good,0
17061,55,highly skilled,18948,17,free,car,good,0
17062,29,highly skilled,18653,19,rent,education,good,0
17063,28,highly skilled,5114,44,own,education,good,0
17064,65,unemployed,10006,57,own,car,good,0
17065,69,skilled,8374,7,rent,education,good,0
17066,66,highly skilled,1728,18,own,vacation,bad,1
17067,37,highly skilled,6084,49,own,business,bad,1
17068,26,highly skilled,15386,24,free,business,bad,1
17069,18,unemployed,16473,39,own,business,good,0
17070,20,unemployed,14986,14,free,furniture,bad,1
17071,38,unemployed,6503,36,free,furniture,bad,1
17072,40,highly skilled,14868,20,free,education,bad,1
17073,26,unemployed,15948,9,free,business,good,0
17074,36,unemployed,16449,52,free,car,good,0
17075,62,skilled,10198,51,free,car,bad,1
17076,63,unemployed,11281,37,free,business,good,0
17077,69,unskilled,3898,22,rent,education,good,0
17078,36,unemployed,11485,10,own,education,bad,1
17079,40,unemployed,5326,50,own,education,bad,1
17080,44,unskilled,9868,44,rent,vacation,bad,1
17081,44,unskilled,5794,38,own,business,good,0
17082,56,unemployed,5926,33,rent,business,good,0
17083,53,skilled,10087,18,rent,vacation,bad,1
17084,29,highly skilled,5821,9,free,furniture,good,0
17085,44,unskilled,19568,33,rent,furniture,bad,1
17086,63,skilled,17858,18,own,vacation,bad,1
17087,51,unemployed,16560,33,own,car,good,0
17088,50,unemployed,16694,50,own,business,bad,1
17089,45,unskilled,8596,40,free,car,bad,1
17090,48,unskilled,16049,45,own,car,good,0
17091,49,skilled,3213,29,own,education,good,0
17092,67,unemployed,13747,14,own,vacation,good,0
17093,37,unskilled,5099,12,own,vacation,good,0
17094,57,unskilled,8449,42,free,business,good,0
17095,52,highly skilled,16484,41,free,furniture,good,0
17096,48,unskilled,6718,27,free,furniture,bad,1
17097,48,skilled,6375,8,own,business,bad,1
17098,55,unemployed,5862,13,own,furniture,good,0
17099,39,unskilled,18564,9,free,education,bad,1
17100,62,highly skilled,9386,48,free,car,bad,1
17101,58,unskilled,10927,47,free,education,good,0
17102,26,unskilled,4769,7,rent,education,good,0
17103,69,unemployed,5554,58,rent,car,bad,1
17104,26,highly skilled,11825,51,own,car,bad,1
17105,32,skilled,6375,45,own,furniture,good,0
17106,30,skilled,11119,11,rent,education,good,0
17107,39,unemployed,734,27,own,vacation,good,0
17108,33,skilled,12212,8,free,car,bad,1
17109,49,skilled,17699,22,rent,car,good,0
17110,19,unskilled,15281,15,free,vacation,bad,1
17111,43,skilled,8057,29,own,vacation,bad,1
17112,31,highly skilled,10690,52,rent,vacation,good,0
17113,55,unskilled,660,45,rent,vacation,good,0
17114,51,skilled,19130,44,free,furniture,bad,1
17115,25,highly skilled,3899,33,rent,furniture,bad,1
17116,53,unskilled,17821,44,rent,education,good,0
17117,38,highly skilled,7790,50,rent,education,bad,1
17118,63,unemployed,6161,35,rent,furniture,good,0
17119,60,unemployed,13306,33,free,furniture,good,0
17120,45,skilled,11675,9,free,furniture,good,0
17121,63,highly skilled,15152,23,rent,car,good,0
17122,61,unskilled,10881,44,own,furniture,bad,1
17123,65,highly skilled,14000,8,own,vacation,bad,1
17124,23,highly skilled,6963,51,own,vacation,bad,1
17125,37,unemployed,17709,6,free,furniture,bad,1
17126,48,unemployed,11925,38,own,business,good,0
17127,50,skilled,4083,21,own,furniture,good,0
17128,61,highly skilled,16114,51,rent,car,good,0
17129,24,highly skilled,6097,35,rent,education,good,0
17130,25,unskilled,1964,45,rent,furniture,bad,1
17131,26,unskilled,5264,38,free,education,good,0
17132,19,unemployed,13976,41,own,furniture,bad,1
17133,34,highly skilled,4319,36,free,car,good,0
17134,69,skilled,844,41,own,vacation,bad,1
17135,62,unemployed,10807,41,free,furniture,good,0
17136,54,highly skilled,19182,52,rent,car,good,0
17137,59,unemployed,9716,53,free,business,good,0
17138,61,skilled,14523,15,rent,vacation,good,0
17139,34,highly skilled,4200,27,own,car,good,0
17140,55,skilled,4007,33,own,car,bad,1
17141,52,highly skilled,8492,41,free,education,good,0
17142,64,highly skilled,9013,37,free,car,good,0
17143,56,skilled,7492,51,own,business,good,0
17144,47,unskilled,14128,18,free,business,good,0
17145,23,skilled,4391,39,rent,vacation,good,0
17146,21,skilled,7368,6,rent,vacation,good,0
17147,68,unemployed,15568,21,rent,car,good,0
17148,54,skilled,15160,32,free,furniture,good,0
17149,52,skilled,13811,27,free,furniture,bad,1
17150,26,unemployed,2221,36,free,education,bad,1
17151,23,unskilled,3836,53,own,furniture,good,0
17152,30,skilled,8890,34,rent,business,bad,1
17153,39,unemployed,11845,27,rent,business,good,0
17154,45,unskilled,12866,12,own,vacation,good,0
17155,47,unskilled,2477,45,rent,vacation,good,0
17156,69,skilled,15564,9,free,business,good,0
17157,53,unskilled,17059,19,own,business,good,0
17158,19,skilled,11075,48,free,business,bad,1
17159,53,unskilled,12720,22,free,business,good,0
17160,25,unskilled,9415,6,free,car,bad,1
17161,62,unskilled,11232,54,rent,car,bad,1
17162,59,skilled,6680,7,rent,car,good,0
17163,67,unskilled,6613,23,own,vacation,bad,1
17164,26,highly skilled,19046,8,own,furniture,good,0
17165,18,unemployed,13816,26,own,education,bad,1
17166,30,unemployed,2996,18,own,furniture,good,0
17167,67,highly skilled,10013,54,free,furniture,good,0
17168,32,unskilled,3887,52,free,vacation,good,0
17169,49,highly skilled,2880,32,rent,business,bad,1
17170,51,skilled,12782,8,own,car,good,0
17171,60,unemployed,16470,10,free,furniture,good,0
17172,48,unskilled,6533,42,own,vacation,bad,1
17173,31,unemployed,5232,43,own,business,good,0
17174,64,highly skilled,12766,53,rent,business,good,0
17175,31,highly skilled,17829,7,rent,education,good,0
17176,65,unemployed,3262,35,rent,furniture,good,0
17177,46,unemployed,2304,11,own,vacation,good,0
17178,64,unemployed,19218,32,own,car,good,0
17179,36,unemployed,17370,18,own,vacation,good,0
17180,44,highly skilled,11037,10,rent,car,bad,1
17181,26,unskilled,2105,57,own,vacation,good,0
17182,54,unemployed,19929,30,own,vacation,bad,1
17183,54,unskilled,19813,32,rent,education,bad,1
17184,60,unemployed,19597,21,rent,vacation,good,0
17185,45,skilled,12171,53,own,vacation,bad,1
17186,69,unskilled,4700,12,rent,vacation,good,0
17187,41,skilled,3343,57,own,vacation,good,0
17188,45,highly skilled,3216,48,rent,vacation,good,0
17189,53,skilled,4834,8,rent,car,bad,1
17190,69,highly skilled,7463,20,free,business,good,0
17191,35,unemployed,5217,22,own,furniture,bad,1
17192,42,highly skilled,12977,8,own,vacation,good,0
17193,52,unemployed,17989,7,rent,vacation,good,0
17194,21,unemployed,8884,51,free,education,good,0
17195,31,unemployed,16178,10,own,car,good,0
17196,56,highly skilled,6641,29,own,business,good,0
17197,43,unemployed,3936,36,own,business,good,0
17198,25,skilled,9089,41,own,car,good,0
17199,41,skilled,9487,49,own,car,good,0
17200,33,unemployed,14879,12,rent,furniture,good,0
17201,37,unemployed,11628,30,rent,education,good,0
17202,32,unskilled,8072,48,free,business,good,0
17203,24,highly skilled,11207,25,own,furniture,good,0
17204,34,unskilled,666,58,free,vacation,good,0
17205,39,skilled,8951,30,own,education,good,0
17206,39,highly skilled,17630,7,free,vacation,bad,1
17207,29,skilled,6799,7,free,business,good,0
17208,35,highly skilled,6426,15,own,vacation,good,0
17209,63,highly skilled,19636,55,own,furniture,good,0
17210,64,highly skilled,5435,54,rent,vacation,bad,1
17211,32,skilled,11139,11,rent,furniture,good,0
17212,54,unemployed,16422,16,own,car,good,0
17213,33,skilled,12899,54,own,business,good,0
17214,22,highly skilled,13344,34,own,business,good,0
17215,19,skilled,2322,35,rent,car,good,0
17216,69,skilled,17530,26,rent,car,good,0
17217,45,unskilled,18214,32,rent,education,bad,1
17218,58,highly skilled,10104,52,rent,car,bad,1
17219,44,skilled,5813,47,free,education,good,0
17220,48,highly skilled,9500,41,own,business,bad,1
17221,58,skilled,8163,50,own,car,good,0
17222,53,unskilled,14440,38,rent,car,bad,1
17223,64,skilled,2103,52,free,furniture,good,0
17224,60,unemployed,3325,32,own,business,good,0
17225,18,highly skilled,11572,42,own,vacation,good,0
17226,67,unskilled,17882,11,free,furniture,good,0
17227,46,skilled,16118,44,free,business,good,0
17228,18,unskilled,18334,13,own,furniture,bad,1
17229,25,skilled,19872,17,free,education,good,0
17230,33,highly skilled,7053,52,free,vacation,good,0
17231,45,skilled,1604,8,own,business,good,0
17232,39,unskilled,15341,59,free,car,good,0
17233,35,unemployed,18205,14,own,car,good,0
17234,39,unskilled,6673,48,free,car,bad,1
17235,58,unemployed,1339,57,rent,business,bad,1
17236,29,unemployed,4966,17,rent,vacation,good,0
17237,36,highly skilled,5869,45,own,furniture,good,0
17238,42,unskilled,10470,51,rent,furniture,bad,1
17239,67,skilled,14789,53,free,education,good,0
17240,22,unemployed,523,8,rent,vacation,good,0
17241,51,unskilled,15640,38,free,car,bad,1
17242,56,highly skilled,8952,55,own,vacation,bad,1
17243,27,skilled,3275,18,own,vacation,good,0
17244,64,skilled,13288,17,own,furniture,good,0
17245,24,skilled,6570,42,free,business,good,0
17246,54,unskilled,9255,12,own,business,bad,1
17247,64,unskilled,15765,11,free,vacation,good,0
17248,69,skilled,3809,46,free,education,bad,1
17249,69,highly skilled,5623,9,free,education,good,0
17250,32,skilled,18655,28,free,car,good,0
17251,59,skilled,10732,9,own,business,bad,1
17252,41,highly skilled,7001,8,rent,car,good,0
17253,43,highly skilled,11451,43,rent,vacation,good,0
17254,43,highly skilled,19004,32,own,business,bad,1
17255,63,skilled,7068,16,own,vacation,good,0
17256,43,highly skilled,6378,34,free,business,good,0
17257,27,unskilled,4690,34,free,education,bad,1
17258,34,highly skilled,1958,42,free,furniture,good,0
17259,31,skilled,4379,48,rent,car,good,0
17260,19,unemployed,16908,13,free,education,good,0
17261,65,unemployed,11448,37,rent,car,bad,1
17262,30,unskilled,11568,19,own,vacation,bad,1
17263,44,unemployed,16871,55,own,vacation,bad,1
17264,26,unemployed,11578,25,own,education,good,0
17265,24,unemployed,8601,29,own,furniture,good,0
17266,65,unskilled,13149,34,own,furniture,good,0
17267,27,unemployed,12779,6,rent,furniture,good,0
17268,26,skilled,13600,15,free,furniture,good,0
17269,39,unemployed,14513,24,own,furniture,good,0
17270,40,highly skilled,1575,44,own,vacation,bad,1
17271,24,unemployed,19986,50,own,furniture,bad,1
17272,65,unemployed,683,53,rent,car,good,0
17273,26,skilled,8815,23,rent,furniture,good,0
17274,44,unskilled,10409,43,own,education,bad,1
17275,41,unskilled,17875,12,own,car,good,0
17276,46,unemployed,10158,29,own,education,good,0
17277,34,skilled,9521,27,free,business,bad,1
17278,37,unemployed,6821,21,rent,vacation,bad,1
17279,24,unskilled,17561,11,free,business,good,0
17280,60,unskilled,5629,48,free,business,good,0
17281,57,highly skilled,13974,12,free,education,bad,1
17282,24,highly skilled,13579,23,free,business,good,0
17283,45,skilled,17493,40,free,business,bad,1
17284,36,skilled,3174,54,free,vacation,good,0
